source_id,source_label,scope,target_date,target_dateid,poll_at_utc,elapsed_ms,row_count,fingerprint_json
Apex_Enrolment_optout_general,"Apex UserProgramEnrolment + History — opt-out (UserProgramID=2, status=2)",Exactly what #opt_out_general selects,2026-06-15,20260615,2026-06-16T04:00:02,18323,1574817,"{""row_count"": 1574817, ""distinct_gcids"": 1574817}"
Apex_Enrolment_optin_ETH,"Apex UserProgramEnrolment + History — opt-in ETH (UserProgramID=3, status=1)",Exactly what #opt_in_ETH selects,2026-06-15,20260615,2026-06-16T04:00:02,19413,367631,"{""row_count"": 367631, ""distinct_gcids"": 367631}"
BI_DB_Client_Balance_CID_Level_New,BI_DB_dbo.BI_DB_Client_Balance_CID_Level_New @ @dateid,TanganyStatus patch source (UPDATE after #fsc),2026-06-15,20260615,2026-06-16T04:00:02,245,0,"{""row_count"": 0, ""distinct_cids"": 0, ""distinct_tangany_values"": 0, ""sum_total_real_crypto"": 0.0, ""sum_position_pnl_crypto_real"": 0.0}"
Dim_Range,DWH_dbo.Dim_Range,Anchors @DateID -> DateRangeID join used in #fsc,2026-06-15,20260615,2026-06-16T04:00:02,493,1329801,"{""row_count"": 1329801, ""max_id"": 202606151231}"
Dim_Regulation,DWH_dbo.Dim_Regulation,INNER joined in #fsc,2026-06-15,20260615,2026-06-16T04:00:02,46,15,"{""row_count"": 15, ""max_id"": 14}"
Dim_Label,DWH_dbo.Dim_Label,INNER joined in #fsc,2026-06-15,20260615,2026-06-16T04:00:02,201,26,"{""row_count"": 26, ""max_id"": 31}"
Dim_MifidCategorization,DWH_dbo.Dim_MifidCategorization,INNER joined in #fsc,2026-06-15,20260615,2026-06-16T04:00:02,161,6,"{""row_count"": 6, ""max_id"": 5}"
Dim_AccountType,DWH_dbo.Dim_AccountType,INNER joined in #fsc,2026-06-15,20260615,2026-06-16T04:00:02,46,19,"{""row_count"": 19, ""max_id"": 18}"
Dim_PlayerLevel,DWH_dbo.Dim_PlayerLevel,INNER joined in #fsc,2026-06-15,20260615,2026-06-16T04:00:02,42,8,"{""row_count"": 8, ""max_id"": 7}"
Dim_PlayerStatus,DWH_dbo.Dim_PlayerStatus,INNER joined in #fsc,2026-06-15,20260615,2026-06-16T04:00:02,43,16,"{""row_count"": 16, ""max_id"": 15}"
Dim_Country,DWH_dbo.Dim_Country,INNER joined in #fsc,2026-06-15,20260615,2026-06-16T04:00:02,45,251,"{""row_count"": 251, ""max_id"": 250}"
TARGET_BI_DB_Crypto_NOP,BI_DB_dbo.BI_DB_Crypto_NOP @ @date  (the SP's INSERT target — instrument level),What ended up in the table for @date as of this poll,2026-06-15,20260615,2026-06-16T04:00:02,365,203022,"{""row_count"": 203022, ""distinct_instruments"": 288, ""sum_total_nop"": 3858854693.939, ""sum_real_nop"": 3770858348.2353, ""sum_cfd_nop"": 87996345.7037, ""sum_total_units"": 11467399259.898396, ""max_update_date"": ""2026-06-16T03:51:31""}"
TARGET_BI_DB_Crypto_NOP_CID,BI_DB_dbo.BI_DB_Crypto_NOP_CID @ @date  (the SP's INSERT target — CID level),What ended up in the table for @date as of this poll,2026-06-15,20260615,2026-06-16T04:00:02,557,5121584,"{""row_count"": 5121584, ""distinct_cids"": 1608778, ""sum_total_nop"": 3858854693.939, ""sum_equity_real"": 3767749053.06, ""distinct_tangany_values"": 5, ""max_update_date"": ""2026-06-16T03:50:48""}"
SP_Crypto_NOP_run_history,BI_DB_dbo.DataSolutionsProcessesStatus — SP_Crypto_NOP runs for @dateid,Number of runs and most-recent timestamps for @dateid,2026-06-15,20260615,2026-06-16T04:00:02,190,2,"{""row_count"": 2, ""start_count"": 1, ""complete_count"": 1, ""last_event_ts"": ""2026-06-16T03:51:32""}"
