source_id,source_label,scope,target_date,target_dateid,poll_at_utc,elapsed_ms,row_count,fingerprint_json
Apex_Enrolment_optout_general,"Apex UserProgramEnrolment + History — opt-out (UserProgramID=2, status=2)",Exactly what #opt_out_general selects,2026-06-20,20260620,2026-06-21T04:00:01,19013,1591742,"{""row_count"": 1591742, ""distinct_gcids"": 1591742}"
Apex_Enrolment_optin_ETH,"Apex UserProgramEnrolment + History — opt-in ETH (UserProgramID=3, status=1)",Exactly what #opt_in_ETH selects,2026-06-20,20260620,2026-06-21T04:00:01,25890,369059,"{""row_count"": 369059, ""distinct_gcids"": 369059}"
BI_DB_Client_Balance_CID_Level_New,BI_DB_dbo.BI_DB_Client_Balance_CID_Level_New @ @dateid,TanganyStatus patch source (UPDATE after #fsc),2026-06-20,20260620,2026-06-21T04:00:01,933,6904795,"{""row_count"": 6904795, ""distinct_cids"": 6904480, ""distinct_tangany_values"": 6, ""sum_total_real_crypto"": 5289017102.81, ""sum_position_pnl_crypto_real"": -1670505531.03}"
Dim_Range,DWH_dbo.Dim_Range,Anchors @DateID -> DateRangeID join used in #fsc,2026-06-20,20260620,2026-06-21T04:00:01,544,1330646,"{""row_count"": 1330646, ""max_id"": 202606201231}"
Dim_Regulation,DWH_dbo.Dim_Regulation,INNER joined in #fsc,2026-06-20,20260620,2026-06-21T04:00:01,46,15,"{""row_count"": 15, ""max_id"": 14}"
Dim_Label,DWH_dbo.Dim_Label,INNER joined in #fsc,2026-06-20,20260620,2026-06-21T04:00:01,164,26,"{""row_count"": 26, ""max_id"": 31}"
Dim_MifidCategorization,DWH_dbo.Dim_MifidCategorization,INNER joined in #fsc,2026-06-20,20260620,2026-06-21T04:00:01,174,6,"{""row_count"": 6, ""max_id"": 5}"
Dim_AccountType,DWH_dbo.Dim_AccountType,INNER joined in #fsc,2026-06-20,20260620,2026-06-21T04:00:01,47,19,"{""row_count"": 19, ""max_id"": 18}"
Dim_PlayerLevel,DWH_dbo.Dim_PlayerLevel,INNER joined in #fsc,2026-06-20,20260620,2026-06-21T04:00:01,43,8,"{""row_count"": 8, ""max_id"": 7}"
Dim_PlayerStatus,DWH_dbo.Dim_PlayerStatus,INNER joined in #fsc,2026-06-20,20260620,2026-06-21T04:00:01,48,16,"{""row_count"": 16, ""max_id"": 15}"
Dim_Country,DWH_dbo.Dim_Country,INNER joined in #fsc,2026-06-20,20260620,2026-06-21T04:00:01,48,251,"{""row_count"": 251, ""max_id"": 250}"
TARGET_BI_DB_Crypto_NOP,BI_DB_dbo.BI_DB_Crypto_NOP @ @date  (the SP's INSERT target — instrument level),What ended up in the table for @date as of this poll,2026-06-20,20260620,2026-06-21T04:00:01,270,202987,"{""row_count"": 202987, ""distinct_instruments"": 288, ""sum_total_nop"": 3705691294.1742, ""sum_real_nop"": 3621637414.7473, ""sum_cfd_nop"": 84053879.4269, ""sum_total_units"": 11455831678.57151, ""max_update_date"": ""2026-06-21T03:35:46""}"
TARGET_BI_DB_Crypto_NOP_CID,BI_DB_dbo.BI_DB_Crypto_NOP_CID @ @date  (the SP's INSERT target — CID level),What ended up in the table for @date as of this poll,2026-06-20,20260620,2026-06-21T04:00:01,2094,5110085,"{""row_count"": 5110085, ""distinct_cids"": 1606560, ""sum_total_nop"": 3705691294.1742, ""sum_equity_real"": 3618530224.25, ""distinct_tangany_values"": 5, ""max_update_date"": ""2026-06-21T03:35:11""}"
SP_Crypto_NOP_run_history,BI_DB_dbo.DataSolutionsProcessesStatus — SP_Crypto_NOP runs for @dateid,Number of runs and most-recent timestamps for @dateid,2026-06-20,20260620,2026-06-21T04:00:01,204,2,"{""row_count"": 2, ""start_count"": 1, ""complete_count"": 1, ""last_event_ts"": ""2026-06-21T03:35:48""}"
