source_id,source_label,scope,target_date,target_dateid,poll_at_utc,elapsed_ms,row_count,fingerprint_json
Apex_Enrolment_optout_general,"Apex UserProgramEnrolment + History — opt-out (UserProgramID=2, status=2)",Exactly what #opt_out_general selects,2026-06-02,20260602,2026-06-03T09:00:03,34036,1532075,"{""row_count"": 1532075, ""distinct_gcids"": 1532075}"
Apex_Enrolment_optin_ETH,"Apex UserProgramEnrolment + History — opt-in ETH (UserProgramID=3, status=1)",Exactly what #opt_in_ETH selects,2026-06-02,20260602,2026-06-03T09:00:03,32076,363483,"{""row_count"": 363483, ""distinct_gcids"": 363483}"
BI_DB_Client_Balance_CID_Level_New,BI_DB_dbo.BI_DB_Client_Balance_CID_Level_New @ @dateid,TanganyStatus patch source (UPDATE after #fsc),2026-06-02,20260602,2026-06-03T09:00:03,1948,6860874,"{""row_count"": 6860874, ""distinct_cids"": 6860163, ""distinct_tangany_values"": 6, ""sum_total_real_crypto"": 5263896754.21, ""sum_position_pnl_crypto_real"": -1485774812.44}"
Dim_Range,DWH_dbo.Dim_Range,Anchors @DateID -> DateRangeID join used in #fsc,2026-06-02,20260602,2026-06-03T09:00:03,488,1327721,"{""row_count"": 1327721, ""max_id"": 202606021231}"
Dim_Regulation,DWH_dbo.Dim_Regulation,INNER joined in #fsc,2026-06-02,20260602,2026-06-03T09:00:03,42,15,"{""row_count"": 15, ""max_id"": 14}"
Dim_Label,DWH_dbo.Dim_Label,INNER joined in #fsc,2026-06-02,20260602,2026-06-03T09:00:03,187,26,"{""row_count"": 26, ""max_id"": 31}"
Dim_MifidCategorization,DWH_dbo.Dim_MifidCategorization,INNER joined in #fsc,2026-06-02,20260602,2026-06-03T09:00:03,62,6,"{""row_count"": 6, ""max_id"": 5}"
Dim_AccountType,DWH_dbo.Dim_AccountType,INNER joined in #fsc,2026-06-02,20260602,2026-06-03T09:00:03,47,19,"{""row_count"": 19, ""max_id"": 18}"
Dim_PlayerLevel,DWH_dbo.Dim_PlayerLevel,INNER joined in #fsc,2026-06-02,20260602,2026-06-03T09:00:03,40,8,"{""row_count"": 8, ""max_id"": 7}"
Dim_PlayerStatus,DWH_dbo.Dim_PlayerStatus,INNER joined in #fsc,2026-06-02,20260602,2026-06-03T09:00:03,41,16,"{""row_count"": 16, ""max_id"": 15}"
Dim_Country,DWH_dbo.Dim_Country,INNER joined in #fsc,2026-06-02,20260602,2026-06-03T09:00:03,40,251,"{""row_count"": 251, ""max_id"": 250}"
TARGET_BI_DB_Crypto_NOP,BI_DB_dbo.BI_DB_Crypto_NOP @ @date  (the SP's INSERT target — instrument level),What ended up in the table for @date as of this poll,2026-06-02,20260602,2026-06-03T09:00:03,224,204596,"{""row_count"": 204596, ""distinct_instruments"": 290, ""sum_total_nop"": 3870671585.2094, ""sum_real_nop"": 3781262266.0004, ""sum_cfd_nop"": 89409319.209, ""sum_total_units"": 11452009628.416197, ""max_update_date"": ""2026-06-03T03:45:38""}"
TARGET_BI_DB_Crypto_NOP_CID,BI_DB_dbo.BI_DB_Crypto_NOP_CID @ @date  (the SP's INSERT target — CID level),What ended up in the table for @date as of this poll,2026-06-02,20260602,2026-06-03T09:00:03,1727,5142236,"{""row_count"": 5142236, ""distinct_cids"": 1615036, ""sum_total_nop"": 3870671585.2094, ""sum_equity_real"": 3778129727.45, ""distinct_tangany_values"": 5, ""max_update_date"": ""2026-06-03T03:44:55""}"
SP_Crypto_NOP_run_history,BI_DB_dbo.DataSolutionsProcessesStatus — SP_Crypto_NOP runs for @dateid,Number of runs and most-recent timestamps for @dateid,2026-06-02,20260602,2026-06-03T09:00:03,791,2,"{""row_count"": 2, ""start_count"": 1, ""complete_count"": 1, ""last_event_ts"": ""2026-06-03T03:45:42""}"
