source_id,source_label,scope,target_date,target_dateid,poll_at_utc,elapsed_ms,row_count,fingerprint_json
Apex_Enrolment_optout_general,"Apex UserProgramEnrolment + History — opt-out (UserProgramID=2, status=2)",Exactly what #opt_out_general selects,2026-06-05,20260605,2026-06-06T04:00:02,16381,1547517,"{""row_count"": 1547517, ""distinct_gcids"": 1547517}"
Apex_Enrolment_optin_ETH,"Apex UserProgramEnrolment + History — opt-in ETH (UserProgramID=3, status=1)",Exactly what #opt_in_ETH selects,2026-06-05,20260605,2026-06-06T04:00:02,26903,364554,"{""row_count"": 364554, ""distinct_gcids"": 364554}"
BI_DB_Client_Balance_CID_Level_New,BI_DB_dbo.BI_DB_Client_Balance_CID_Level_New @ @dateid,TanganyStatus patch source (UPDATE after #fsc),2026-06-05,20260605,2026-06-06T04:00:02,3637,6865571,"{""row_count"": 6865571, ""distinct_cids"": 6864758, ""distinct_tangany_values"": 6, ""sum_total_real_crypto"": 5279742000.71, ""sum_position_pnl_crypto_real"": -1881819336.47}"
Dim_Range,DWH_dbo.Dim_Range,Anchors @DateID -> DateRangeID join used in #fsc,2026-06-05,20260605,2026-06-06T04:00:02,572,1328186,"{""row_count"": 1328186, ""max_id"": 202606051231}"
Dim_Regulation,DWH_dbo.Dim_Regulation,INNER joined in #fsc,2026-06-05,20260605,2026-06-06T04:00:02,81,15,"{""row_count"": 15, ""max_id"": 14}"
Dim_Label,DWH_dbo.Dim_Label,INNER joined in #fsc,2026-06-05,20260605,2026-06-06T04:00:02,249,26,"{""row_count"": 26, ""max_id"": 31}"
Dim_MifidCategorization,DWH_dbo.Dim_MifidCategorization,INNER joined in #fsc,2026-06-05,20260605,2026-06-06T04:00:02,53,6,"{""row_count"": 6, ""max_id"": 5}"
Dim_AccountType,DWH_dbo.Dim_AccountType,INNER joined in #fsc,2026-06-05,20260605,2026-06-06T04:00:02,69,19,"{""row_count"": 19, ""max_id"": 18}"
Dim_PlayerLevel,DWH_dbo.Dim_PlayerLevel,INNER joined in #fsc,2026-06-05,20260605,2026-06-06T04:00:02,45,8,"{""row_count"": 8, ""max_id"": 7}"
Dim_PlayerStatus,DWH_dbo.Dim_PlayerStatus,INNER joined in #fsc,2026-06-05,20260605,2026-06-06T04:00:02,83,16,"{""row_count"": 16, ""max_id"": 15}"
Dim_Country,DWH_dbo.Dim_Country,INNER joined in #fsc,2026-06-05,20260605,2026-06-06T04:00:02,44,251,"{""row_count"": 251, ""max_id"": 250}"
TARGET_BI_DB_Crypto_NOP,BI_DB_dbo.BI_DB_Crypto_NOP @ @date  (the SP's INSERT target — instrument level),What ended up in the table for @date as of this poll,2026-06-05,20260605,2026-06-06T04:00:02,2346,202953,"{""row_count"": 202953, ""distinct_instruments"": 290, ""sum_total_nop"": 3478823311.9292, ""sum_real_nop"": 3401051563.0339, ""sum_cfd_nop"": 77771748.8953, ""sum_total_units"": 11431166620.25163, ""max_update_date"": ""2026-06-06T03:43:20""}"
TARGET_BI_DB_Crypto_NOP_CID,BI_DB_dbo.BI_DB_Crypto_NOP_CID @ @date  (the SP's INSERT target — CID level),What ended up in the table for @date as of this poll,2026-06-05,20260605,2026-06-06T04:00:02,1658,5124884,"{""row_count"": 5124884, ""distinct_cids"": 1609873, ""sum_total_nop"": 3478823311.9292, ""sum_equity_real"": 3397927756.69, ""distinct_tangany_values"": 5, ""max_update_date"": ""2026-06-06T03:42:45""}"
SP_Crypto_NOP_run_history,BI_DB_dbo.DataSolutionsProcessesStatus — SP_Crypto_NOP runs for @dateid,Number of runs and most-recent timestamps for @dateid,2026-06-05,20260605,2026-06-06T04:00:02,1522,2,"{""row_count"": 2, ""start_count"": 1, ""complete_count"": 1, ""last_event_ts"": ""2026-06-06T03:43:22""}"
