schema,table,column,ordinal,current_len,current_rich,is_trivial,bucket,action,reason,wiki_path,wiki_len,wiki_rich,best_sibling_path,best_sibling_len,best_sibling_rich,current_comment,wiki_cell,best_sibling_cell
dealing,bestexecution_results,SL_OR_TP_TriggerRate,10,29,0,False,WEAK_TRIVIAL_NO_SIGNAL,orphan,short; no richer source,,0,0,,0,0,The rate of the SL/TP trigger,,
dealing,bestexecution_results,eToroTOBExecutionTime,11,75,0,False,WEAK_TRIVIAL_NO_SIGNAL,orphan,short; no richer source,,0,0,,0,0,The timestamp at which we executed the client's order from our internal TOB,,
dealing,bestexecution_results,OrderSentToDealingTime,12,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,ExecutionPriceRateID,13,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,eToroExecutionTimeWithLP,14,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,eToroReceiveTimeFromLP,15,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,ExecutionTimeToOpenClosePosition,16,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,ExecutionSystem,17,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,PositionID,18,34,0,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling Function_Revenue_AdminFee.md 374ch r=5,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_AdminFee.md,374,5,Unique identifier for the position,,"Position identifier. Allocated by Internal.GetPositionID_Bigint. Unique per position. HASH distribution key. DWH note: for ActionTypeID=36 + CompensationReasonID IN (117,118), extracted from Description field via reverse string parsing with TRY_CAST fallback. COALESCE prefers Dim_Position. (Tier 1 — Trade.PositionTbl) (via BI_DB_Fact_Customer_Action_Position_Distribution)"
dealing,bestexecution_results,InstrumentID,19,60,0,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling EXW_Price.md 334ch r=5,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/EXW_Price.md,334,5,Identifier for the financial instrument used in the position,,"Composite instrument identifier. CASE WHEN eToroInstrumentID >= 100000 THEN eToroInstrumentID ELSE CryptoId END. For eToro-mapped instruments, equals eToroInstrumentID; for crypto-native instruments, equals CryptoID. Not a direct FK to EXW_Currency.Instruments. (Tier 2 — EXW_Wallet.CryptoTypes / EXW_Wallet.CryptoMarketRatesMappings)"
dealing,bestexecution_results,Instrument_Name,20,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_Finance_Non_US_Settlement_Report.md has 150ch r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Non_US_Settlement_Report.md,150,2,,,"Display name from Dim_Instrument.InstrumentDisplayName in #joined. (Tier 2 -SP_Finance_Non_US_Settlement_Report, Dim_Instrument.InstrumentDisplayName)"
dealing,bestexecution_results,HedgeOrderType,21,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,ClientClosePositionTime,22,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,ClientOpenPositionTime,23,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,CID,24,72,0,False,WEAK_TRIVIAL_NO_SIGNAL,orphan,short; no richer source,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Citizens_Under_Non_US_Regulation.md,142,5,Customer ID (internal platform identifier). Foreign key to Dim_Customer.,,"Customer ID — platform-internal primary key. COALESCE(POB.RealCID, TIN.RealCID). From Dim_Customer.RealCID. (Tier 1 — Customer.CustomerStatic)"
dealing,bestexecution_results,AssetType,25,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_Vulnerability_LifetimeMetrics.md has 235ch r=3,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Vulnerability_LifetimeMetrics.md,235,3,,,"Asset class classification. StocksETF (IsSettled=1, InstrumentTypeID IN (5,6)), Real Crypto (IsSettled=1, InstrumentTypeID=10), CFD (IsSettled=0), Other Asset. Part of the table grain. (Tier 2 — SP_W_Compliance_Vulnerability_Detection)"
dealing,bestexecution_results,AssetTypeName,26,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,FullCommission,27,180,0,False,MEDIUM_HAS_RICHER,converge_sibling,long-but-no-literals; sibling has r=3,,0,0,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Clicks_OpenClose_Breakdown.md,293,3,The commision of opening the position. The sum of the eToro s commision to the customer and the provider s commision to eToro. (AskSpreaded - BidSpreaded) * units * ConversionRate.,,"Commission amount. Opens: SUM(FullCommissionOnOpenInit) — accumulated FullCommissionByUnits including partial close children. Closes: SUM(FullCommissionOnClose) for same-day opens, SUM(FullCommissionOnClose - FullCommissionByUnits) for older positions. (Tier 2 — SP_Clicks_OpenClose_Breakdown)"
dealing,bestexecution_results,CommissionsOnOpen,28,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,CommissionsOnClose,29,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,AmountInUnits,30,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_EY_Audit_ChangeLog.md has 140ch r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_EY_Audit_ChangeLog.md,140,1,,,"Unit count after this change. DWH note: for ChangeTypeID=13, backfilled from UnitsOpenStartOfDay when NULL. (Tier 2 — Dim_PositionChangeLog)"
dealing,bestexecution_results,Leverage,31,29,0,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling BI_DB_PositionHoldingTime.md 365ch r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionHoldingTime.md,365,2,Leverage of the open position,,"Leverage multiplier. For regular positions: from Dim_Position.Leverage (1, 5, 10, 20, 30, 50, 100, 200, 400). For copy positions: hardcoded 0 (copy relationships have no instrument leverage). Determines margin and settlement type. Distribution: 1x=44.8%, 20x=23.5%, 10x=10.4%, 5x=10.3%, 30x=4.5%, 2x=3.3%, others <2%. (Tier 1 — Dim_Position wiki, Trade.PositionTbl)"
dealing,bestexecution_results,AmountinUSD,32,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Fact_Deposit_State.md has 139ch r=0,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Deposit_State.md,139,0,,,Deposit amount converted to USD. Computed as Amount * ExchangeRate. Standard financial reporting currency. (Tier 2 - SP_Fact_Deposit_State)
dealing,bestexecution_results,HedgeServerID,33,48,0,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling BI_DB_VarCommission.md 211ch r=4,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_VarCommission.md,211,4,The server through which the position got hedged,,"Hedge server that executed the trade. From Dim_PositionHedgeServerChangeLog_Snapshot (fallback: Dim_Position.HedgeServerID). (Tier 2 -SP_VarCommission, ISNULL(Snapshot.HedgeServerID, Dim_Position.HedgeServerID))"
dealing,bestexecution_results,isSettled,34,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Dealing_HedgeCost.md has 348ch r=3,,0,0,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_HedgeCost.md,348,3,,,"Settlement type classification: 'Real' = settled stock ownership position (IsSettled=1 or HedgeServerID IN (9,102,112,125,126) for LP side), 'CFD' = contract-for-difference. Client-side uses Dim_PositionChangeLog correction (ChangeTypeID=13) to recover the IsSettled value AS OF the report date before any subsequent changes. (Tier 2 -SP_HedgeCost)"
dealing,bestexecution_results,ExecutionRate,35,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Dealing_Execution_Slippage.md has 205ch r=1,,0,0,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Execution_Slippage.md,205,1,,,"The rate at which the LP actually executed the hedge order, from Dealing_staging.Etoro_Hedge_ExecutionLog.ExecutionRate. This is the price eToro received from the provider. (Tier 2 — SP_Execution_Slippage)"
dealing,bestexecution_results,Buy_OR_Sell,36,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,Copy_Or_Manual,37,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,OrderID,38,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Dim_Position.md has 113ch r=2,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Position.md,113,2,,,FK to Trade.Orders. Originating order. NULL for corporate action/dividend positions. (Tier 1 — Trade.PositionTbl)
dealing,bestexecution_results,ClientClickArrivalToBETime,39,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,Entry_Or_Exit_RateOrderTriggerTime,40,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,SL_OR_TP_TriggerTime,41,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,ClosePositionReasonID,42,32,1,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling Dim_ClosePositionReason.md 662ch r=1,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ClosePositionReason.md,662,1,ActionType from History.Position,,"Primary key. DWH rename of production ID. Values 0-26. 0=Customer (manual), 1=Stop Loss, 2=End of Week, 3=SL via trade server, 4=Return to Market, 5=Take Profit, 6=TP via trade server, 7=Contact Rollover, 8=BackOffice, 9=Hierarchical Close, 10=Hierarchical close by recovery, 11=Join Demo Challenge, 12=Close All, 13=Copy Stop Loss, 14=Mirror manual, 15=Manual Liquidation, 16=BSL, 17=Manual Unregister, 18=BackOffice Unregister, 19=Redeem, 20=Operational adjustment, 21=Orphaned, 22=Transferred Out,"
dealing,bestexecution_results,Manual_Or_SL_TP,43,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,eToroSendingTimeToLP,44,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,SentToProviderLimitPrice,45,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,ExecutionRateSpreaded,46,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,IMPrice,47,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,IMOrderSendingTime,48,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,IMExecutionReceiveTime,49,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,Regulation,50,122,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=5 > uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_EY_Audit_Automation_UnrealizedCommissions_PerRegulation.md,380,5,"Regulatory entity/jurisdiction (e.g., CySEC, FCA, ASIC, SEC). Determines which eToro legal entity the customer belongs to.",,"Short code for the regulation. Used in V_Dim_Customer and analytics dashboards. Values match production Dictionary.Regulation.Name. 12 distinct values: CySEC, FCA, FSA Seychelles, ASIC & GAML, FSRA, FinCEN+FINRA, BVI, ASIC, FinCEN, eToroUS, None, NFA. Resolved via JOIN Dim_Regulation dr1 ON fsc.RegulationID = dr1.DWHRegulationID; SELECT dr1.Name. (Tier 1 -Dictionary.Regulation)"
dealing,bestexecution_results,Country,51,45,0,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling BI_DB_Crypto_Dashboard.md 160ch r=4,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Dashboard.md,160,4,Customer registered country name or ISO code.,,Full country name in English. Unique per row. Loaded from etoro.Dictionary.Country.Name via DWH_dbo.Dim_Country JOIN on CountryID. (Tier 1 — Dictionary.Country)
dealing,bestexecution_results,Club,52,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_InactivityFees.md has 372ch r=3,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_InactivityFees.md,372,3,,,"Customer player-level tier. FK to DWH_dbo.Dim_PlayerLevel. Per dictionary (verified 2026-05-13): 0=N/A, 1=Bronze, 2=Platinum, 3=Gold, 4=Internal (in-house / eToro-employee accounts), 5=Silver, 6=Platinum Plus, 7=Diamond. NOT a Popular Investor signal (PI is tracked by GuruStatusID). NOT a demo flag (demo is AccountTypeID=2). Default=0. (Tier 2 - DWH_dbo.Dim_PlayerLevel)"
dealing,bestexecution_results,ChangeTypeID,53,32,0,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling BI_DB_Finance_Real_Futures_Custody_And_Transfers.md 157ch r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,157,1,The ID of the Change action type,,"Position change type code. 1=open, 6=close, 11=parent split, 12=child split. (Tier 2 — SP_Finance_Real_Futures_Custody_And_Transfers, Prep_Data.ChangeTypeID)"
dealing,bestexecution_results,IsTslEnabled,54,64,0,False,WEAK_TRIVIAL_NO_SIGNAL,orphan,short; no richer source,,0,0,,0,0,Whether TCL (Trailing Stop Loss) enabled for the position or not,,
dealing,bestexecution_results,ClientViewRateID,55,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,ClientViewRate,56,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Dealing_Daily_Slippage_Positions_TriggerVSReceived.md has 154ch r=0,,0,0,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Daily_Slippage_Positions_TriggerVSReceived.md,154,0,,,The rate shown in the eToro UI at the time of the request. From EMSOrders. Used as CustomerChosenRate for Manual Open/Close. (Tier 2 — SP_Slippage_Report)
dealing,bestexecution_results,PriceRateID_Of_ClientViewRate,57,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,LiquidityAccountID,58,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_ABook_Exposure_NOPHedged.md has 315ch r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ABook_Exposure_NOPHedged.md,315,1,,,Integer identifier of the liquidity provider account used for hedging. References External_etoro_Hedge_HedgeServerToLiquidityAccount.LiquidityAccountID. NULL for 25% of rows (positions without assigned LP). 44 distinct accounts observed. (Tier 3 — External_etoro_Hedge_HedgeServerToLiquidityAccount DDL + live data)
dealing,bestexecution_results,ProviderName,59,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,LiquidityProviderTypeID,60,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,eToroReceiveTime,61,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,SentTimeToClient,62,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,OccurredOnProvider,63,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling History_CurrencyPrice.md has 145ch r=1,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/History_CurrencyPrice.md,145,1,,,"Timestamp reported by the external price provider. May differ from Occurred due to network latency. (Tier 1 - upstream wiki, Trade.CurrencyPrice)"
dealing,bestexecution_results,ISINCode,64,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Dealing_IGReconEODHolding.md has 181ch r=3,,0,0,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_IGReconEODHolding.md,181,3,,,"International Securities Identification Number. ISNULL(eToro_side, IG_side) -- prefers Dealing_Duco_EODRecon.ISINCode, falls back to LP_IG_PS_EODPositions.ISIN. (Tier 2 -SP_IGRecon)"
dealing,bestexecution_results,Cusip,65,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_Tax_1099_PartB.md has 197ch r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Tax_1099_PartB.md,197,2,,,"Committee on Uniform Securities Identification Procedures number. From Dim_Instrument.CUSIP. Standard US security identifier for 1099-B reporting. (Tier 2 — SP_Tax_1099_PartB, Dim_Instrument.CUSIP)"
dealing,bestexecution_results,Exchange,66,78,0,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling BI_DB_Finance_eToro_vs_Positions.md 236ch r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_eToro_vs_Positions.md,236,2,"Stock exchange name (e.g., Nasdaq, NYSE, LSE). NULL for non-stock instruments.",,"Exchange name, e.g. ""Nasdaq"", ""NYSE"", ""Sydney"", ""Borsa Italiana"". From Dim_Instrument.Exchange. Drives settlement-date logic (T+1 for NYSE/Nasdaq/TSX, T+2 for others). (Tier 2 -SP_Finance_Non_US_Settlement_2025, Dim_Instrument.Exchange)"
dealing,bestexecution_results,SellCurrencyID,67,310,2,False,RICH_OK,leave_alone,len=310 r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Instrument_Overview.md,252,3,"The sell-side (denomination) currency. FK to DWH_dbo.Dim_Currency(CurrencyID). For forex: the quote currency (e.g., USD in EUR/USD). For stocks: the trading denomination currency (USD, EUR, GBX). Only 67 distinct values since many assets share the same denomination. (Tier 1 -- upstream wiki, Trade.Instrument)",,"The sell-side (denomination) currency. FK to DWH_dbo.Dim_Currency(CurrencyID). For forex: the quote currency (e.g., USD in EUR/USD). For stocks: the trading denomination currency (USD, EUR, GBX). (Tier 1 — DWH_dbo.Dim_Instrument wiki, Trade.Instrument)"
dealing,bestexecution_results,ErrorReason,68,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,ErrorCode,69,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Dealing_Fails_PI.md has 125ch r=1,,0,0,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Fails_PI.md,125,1,,,Numeric platform error code. Join to Dealing_Fails_PI_ErrorCodes for symbolic name. (Tier 2 — Trade.PositionFail passthrough)
dealing,bestexecution_results,TriggeringOrderID,70,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,TriggeringOrderRate,71,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,TriggeringOrderRateID,72,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,ConversionRate,73,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_CashRiskMatrix.md has 412ch r=3,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CashRiskMatrix.md,412,3,,,ETL-computed USD conversion rate for this position direction. Logic: if SellCurrencyID=1 → 1.0; if BuyCurrencyID=1 → 1/Bid(IsBuy=1) or 1/Ask(IsBuy=0); if cross-rate via bridge instrument with Conversion_SellCurrencyID=1 → Conversion_Bid or Conversion_Ask; else → 1/Conversion_Bid-or-Ask. NULL where no price could be resolved. Multiply Bid × ConversionRate to get USD value per unit. (Tier 2 — SP_CashRiskMatrix)
dealing,bestexecution_results,AccountName,74,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_Twitter.md has 235ch r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Twitter.md,235,0,,,"Twitter Ads account display name. Latest version resolved from account_history via ROW_NUMBER PARTITION BY id ORDER BY updated_at DESC. Empty string for AW-only rows. (Tier 2 — SP_Twitter, External_Fivetran_twitter_ads_account_history)"
dealing,bestexecution_results,OrigStatus,75,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,OpenPositionActionType,76,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,ClosePositionActionType,77,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,Slippage_Percent,78,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Dealing_Execution_Slippage.md has 221ch r=0,,0,0,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Execution_Slippage.md,221,0,,,Percentage slippage relative to eToro's price: (IsBuy=1 ? 1 : -1) × (ExecutionRate − eToro_Price) / eToro_Price. Useful for comparing slippage across instruments of different price scales. (Tier 2 — SP_Execution_Slippage)
dealing,bestexecution_results,Slippage_Dollar_Value,79,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,Latency_In_HBC_In_Seconds,80,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bestexecution_results,Latency_In_CBH_In_Seconds,81,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
dealing,bi_output_dealing_bestexecution_report,Date,0,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_LiveAcquisitionDashboard.md has 378ch r=8,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_LiveAcquisitionDashboard.md,378,8,,,Event datetime. For KPI='FTDs': FTD timestamp (Billing.Deposit.ModificationDate — the deposit approval datetime). For KPI='Registration': registration datetime (Customer.CustomerStatic.Registered). Historical rows carry the original event timestamp from BI_DB_LiveAcquisitionDashboard_Daily. (Tier 2 — etoro.Customer.Customer.Registered / etoro.Billing.Deposit.ModificationDate)
dealing,bi_output_dealing_bestexecution_report,Regulation,1,298,2,False,RICH_OK,leave_alone,len=298 r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_EY_Audit_Automation_UnrealizedCommissions_PerRegulation.md,380,5,"Same as Name: Short code for the regulation. Used in V_Dim_Customer and analytics dashboards. Values match production Dictionary.Regulation.Name. (Tier 1 - upstream wiki, Dictionary.Regulation). (Propagated from main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_regulation, rename chain: Name -> Regulation)",,"Short code for the regulation. Used in V_Dim_Customer and analytics dashboards. Values match production Dictionary.Regulation.Name. 12 distinct values: CySEC, FCA, FSA Seychelles, ASIC & GAML, FSRA, FinCEN+FINRA, BVI, ASIC, FinCEN, eToroUS, None, NFA. Resolved via JOIN Dim_Regulation dr1 ON fsc.RegulationID = dr1.DWHRegulationID; SELECT dr1.Name. (Tier 1 -Dictionary.Regulation)"
