schema,table,column,ordinal,current_len,current_rich,is_trivial,bucket,action,reason,wiki_path,wiki_len,wiki_rich,best_sibling_path,best_sibling_len,best_sibling_rich,current_comment,wiki_cell,best_sibling_cell
bi_output,bi_ouput_mvg_etoro_emoney,Registration,10,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_Adwords_Conversion_Performance_Report.md has 201ch r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Adwords_Conversion_Performance_Report.md,201,2,,,Web funnel: click-through registration conversions. SUM(all_conversions - view_through_conversions) WHERE conversion_action_name = 'Registration'. Excludes view-through. (Tier 2 — SP_Adwords_Pref_Conv)
bi_output,bi_ouput_mvg_etoro_emoney,IsInternalTransfer,11,191,1,False,RICH_OK,leave_alone,len=191 r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_MIMO_eMoney_Platform.md,294,10,"Internal fund transfer flag. ISNULL(f.IsInternalTransfer, 0). 1 = transfer between platforms (TP <-> eMoney), not an external deposit/withdrawal. (Tier 2 - SP_DDR_Fact_Fact_MIMO_AllPlatforms)",,"Deposits: CASE WHEN mfts.TxTypeID IN (5) THEN 1 ELSE 0 END. Withdrawals: CASE WHEN mfts.TxTypeID IN (6) THEN 1 ELSE 0 END. INSERT ISNULL(...,0). Differs from TP, which keys off FundingTypeID=33 on billing facts — here TxType drives the flag directly. (Tier 2 — SP_DDR_Fact_MIMO_eMoney_Platform)"
bi_output,bi_ouput_mvg_etoro_emoney,TradeFromIBAN,12,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
bi_output,bi_ouput_mvg_etoro_emoney,Currency,13,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_PaymentSent_Results.md has 491ch r=3,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PaymentSent_Results.md,491,3,,,"Ticker symbol. ""USD"", ""EUR"" for forex; ""AAPL.US"", ""TSLA.US"" for US stocks (format: TICKER.EXCHANGE); ""BTC"" for crypto. Unique across all instruments. Use this for human-readable instrument identification. Dim-lookup passthrough from Dim_Currency.Abbreviation via ProcessCurrencyID. In this table, effectively only USD, EUR, GBP, AUD appear (ProcessCurrencyID: 1=USD, 2=EUR, 3=GBP, 5=AUD; 7=CAD is filtered at intermediate stage but excluded from final output). (Tier 1 — Dictionary.Currency)"
bi_output,bi_ouput_mvg_etoro_emoney,MethodOfPayment,14,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
bi_output,bi_ouput_mvg_etoro_emoney,IsFTD,15,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_DDR_Fact_MIMO_Trading_Platform.md has 338ch r=6,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_MIMO_Trading_Platform.md,338,6,,,Deposits: CASE WHEN dc1.FTDTransactionID = fca.DepositID THEN 1 ELSE 0 with JOIN Dim_Customer dc1 … FTDPlatformID=1. Withdraw half forces IsFTD=0 inside UNION despite fca.IsFTD select in #cashoutTP. INSERT ISNULL; late recoveries via UPDATE against Dim_Customer FTD linkage (DateID>=20250901). (Tier 2 — SP_DDR_Fact_MIMO_Trading_Platform)
bi_output,bi_ouput_mvg_etoro_emoney,RankAmount,16,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
bi_output,bi_ouput_mvg_etoro_emoney,MoneyIn,17,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_CapitalGuarantee_Panel.md has 331ch r=6,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CapitalGuarantee_Panel.md,331,6,,,"Daily money invested into this SP copy position: COALESCE(SUM(CASE WHEN ActionTypeID IN (15,17) THEN -Amount END), 0) from Fact_CustomerAction for @date. ActionTypeIDs 15/17 = mirror open/allocation events. Positive when investments occur (negation of negative FCA debits); 0 when no activity. (Tier 2 — SP_Capital_Guarantee_Panel)"
bi_output,bi_ouput_mvg_etoro_emoney,MoneyOut,18,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_CapitalGuarantee_Panel.md has 335ch r=6,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CapitalGuarantee_Panel.md,335,6,,,"Daily money withdrawn from this SP copy position: COALESCE(SUM(CASE WHEN ActionTypeID IN (16,18) THEN -Amount END), 0) from Fact_CustomerAction for @date. ActionTypeIDs 16/18 = mirror close/deallocation events. Negative when exits occur (negation of positive FCA credits); 0 when no exit activity. (Tier 2 — SP_Capital_Guarantee_Panel)"
bi_output,bi_ouput_v_dim_instrumenttype,InstrumentTypeID,0,128,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=3 > uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_Revenue_Generating_Actions.md,261,3,"Instrument asset class identifier: 1=Currencies, 2=Commodities, 4=Indices, 5=Stocks, 6=ETF, 10=Crypto. FK to Dim_InstrumentType.",,"From IMD (InstrumentMetaData). Asset class: 1=Currencies, 2=Commodities, 3=CFD, 4=Indices, 5=Stocks, 6=ETF, 7=Bonds, 8=TrustFunds, 9=Options, 10=Crypto. FK to Dictionary.CurrencyType. ISNULL(...,-1) masks NULL account-level feeds. (Tier 1 — Trade.GetInstrument)"
bi_output,bi_ouput_v_dim_instrumenttype,InstrumentType,1,242,0,False,MEDIUM_HAS_RICHER,converge_sibling,long-but-no-literals; sibling has r=3,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionHoldingTime.md,510,3,"Text label for InstrumentTypeID -- DWH-computed via CASE: 1=Currencies, 2=Commodities, 4=Indices, 5=Stocks, 6=ETF, 10=Crypto Currencies, else=Other. Use InstrumentTypeID for filtering; InstrumentType for display. (Tier 2 -- SP_Dim_Instrument)",,"Asset class or copy-trade category. For regular positions: Dim_Instrument.InstrumentType text label (8 InstrumentTypeID-driven values: 1=Currencies, 2=Commodities, 4=Indices, 5=Stocks, 6=ETF, 10=Crypto Currencies). For copy positions: 'Copy Trade' (MirrorTypeID≠4) or 'Copy Portfolio' (MirrorTypeID=4). Distribution: Stocks 36.8%, Indices 18.8%, Commodities 17.1%, Crypto Currencies 16.2%, Currencies 6.1%, ETF 4.0%, Copy Trade 0.8%, Copy Portfolio 0.2%. (Tier 2 — SP_PositionHoldingTime + Dim_Instru"
bi_output,bi_ouput_vg_etoro_emoney,MIMO_Ind,0,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
bi_output,bi_ouput_vg_etoro_emoney,RealCID,1,122,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=4 > uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_WatchListsByFunnel.md,164,4,Customer identifier. Distribution key. Passthrough from sub-platform tables. (Tier 2 - SP_DDR_Fact_Fact_MIMO_AllPlatforms),,Customer ID of the Popular Investor when ItemType='User'. NULL when ItemType='Instrument'. Passthrough from Dim_Customer.RealCID. (Tier 1 — Customer.CustomerStatic)
bi_output,bi_ouput_vg_etoro_emoney,MarketingRegionManualName,2,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_Wire_PIP_Report.md has 173ch r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Wire_PIP_Report.md,173,1,,,"Marketing region label from Dim_Country.MarketingRegionManualName. Values: UK, German, Italian, Nordics, French, etc. (Tier 2 — SP_Wires_PIP_Calculation_Report, Dim_Country)"
bi_output,bi_ouput_vg_etoro_emoney,Country,3,45,0,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling BI_DB_Crypto_Dashboard.md 160ch r=4,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Dashboard.md,160,4,Customer registered country name or ISO code.,,Full country name in English. Unique per row. Loaded from etoro.Dictionary.Country.Name via DWH_dbo.Dim_Country JOIN on CountryID. (Tier 1 — Dictionary.Country)
bi_output,bi_ouput_vg_etoro_emoney,Club,4,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_InactivityFees.md has 372ch r=3,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_InactivityFees.md,372,3,,,"Customer player-level tier. FK to DWH_dbo.Dim_PlayerLevel. Per dictionary (verified 2026-05-13): 0=N/A, 1=Bronze, 2=Platinum, 3=Gold, 4=Internal (in-house / eToro-employee accounts), 5=Silver, 6=Platinum Plus, 7=Diamond. NOT a Popular Investor signal (PI is tracked by GuruStatusID). NOT a demo flag (demo is AccountTypeID=2). Default=0. (Tier 2 - DWH_dbo.Dim_PlayerLevel)"
bi_output,bi_ouput_vg_etoro_emoney,Regulation,5,122,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=5 > uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_EY_Audit_Automation_UnrealizedCommissions_PerRegulation.md,380,5,"Regulatory entity/jurisdiction (e.g., CySEC, FCA, ASIC, SEC). Determines which eToro legal entity the customer belongs to.",,"Short code for the regulation. Used in V_Dim_Customer and analytics dashboards. Values match production Dictionary.Regulation.Name. 12 distinct values: CySEC, FCA, FSA Seychelles, ASIC & GAML, FSRA, FinCEN+FINRA, BVI, ASIC, FinCEN, eToroUS, None, NFA. Resolved via JOIN Dim_Regulation dr1 ON fsc.RegulationID = dr1.DWHRegulationID; SELECT dr1.Name. (Tier 1 -Dictionary.Regulation)"
bi_output,bi_ouput_vg_etoro_emoney,Date_MIMO,6,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
bi_output,bi_ouput_vg_etoro_emoney,EOM_MIMO,7,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
bi_output,bi_ouput_vg_etoro_emoney,MIMOPlatform,8,307,0,False,MEDIUM_OK,leave_alone,long-but-no-literals; nothing better,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_MIMO_AllPlatforms.md,193,0,"Platform discriminator. Values: TradingPlatform (CFD/Stocks TP), eMoney (IBAN/wallet), Options (Apex/US Options via Gatsby), MoneyFarm (UK managed investment - FTD only, no withdrawals). Options is full delete/re-insert every run due to unreliable data arrival. (Tier 2 - SP_DDR_Fact_Fact_MIMO_AllPlatforms)",,"ETL literals 'TradingPlatform', 'eMoney', 'Options', 'MoneyFarm' (see §2.1). Jan‑2026 sample distribution on single day partition enumerated in §1. (Tier 2 — SP_DDR_Fact_Fact_MIMO_AllPlatforms)"
bi_output,bi_ouput_vg_etoro_emoney,EOM_FTD,9,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_AML_Affiliate_Abuse_Users.md has 227ch r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Affiliate_Abuse_Users.md,227,0,,,Last day of the month in which the customer made their first deposit: EOMONTH(FirstDepositDate). Used for cohort-month binning. NULL if never deposited (1900-01-01 sentinel propagates). (Tier 2 — SP_AML_Affiliate_Abuse Step 03)
bi_output,bi_ouput_vg_etoro_emoney,EOM_Reg,10,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_AML_Affiliate_Abuse_Users.md has 161ch r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Affiliate_Abuse_Users.md,161,0,,,Last day of the month in which the customer registered: EOMONTH(RegisteredReal). Used for registration cohort analysis. (Tier 2 — SP_AML_Affiliate_Abuse Step 03)
bi_output,bi_ouput_vg_etoro_emoney,IsInternalTransfer,11,191,1,False,RICH_OK,leave_alone,len=191 r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_MIMO_eMoney_Platform.md,294,10,"Internal fund transfer flag. ISNULL(f.IsInternalTransfer, 0). 1 = transfer between platforms (TP <-> eMoney), not an external deposit/withdrawal. (Tier 2 - SP_DDR_Fact_Fact_MIMO_AllPlatforms)",,"Deposits: CASE WHEN mfts.TxTypeID IN (5) THEN 1 ELSE 0 END. Withdrawals: CASE WHEN mfts.TxTypeID IN (6) THEN 1 ELSE 0 END. INSERT ISNULL(...,0). Differs from TP, which keys off FundingTypeID=33 on billing facts — here TxType drives the flag directly. (Tier 2 — SP_DDR_Fact_MIMO_eMoney_Platform)"
bi_output,bi_ouput_vg_etoro_emoney,IsTradeFromIBAN,12,222,1,False,RICH_OK,leave_alone,len=222 r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_MIMO_AllPlatforms.md,403,7,"eMoney-initiated trade flag. ISNULL(f.IsIBANTrade, 0). Renamed from IsIBANTrade in sub-platform tables. 1 = deposit originated from eMoney IBAN. Always 0 for Options/MoneyFarm. (Tier 2 - SP_DDR_Fact_Fact_MIMO_AllPlatforms)",,"Deposit: CASE WHEN fca.ActionTypeID = 44 THEN 1 ELSE 0; Withdraw: CASE WHEN fca.ActionTypeID = 45 THEN 1 ELSE 0. Flags sweep-style IBAN internal deposit/withdraw events. AllPlatforms mapping: f.IsIBANTrade from #final (tm.IsIBANTrade ∪ im.IsTradeFromIBAN) with INSERT ISNULL(f.IsIBANTrade,0) targeting column IsTradeFromIBAN. Options / MoneyFarm literal 0. (Tier 2 — SP_DDR_Fact_MIMO_Trading_Platform)**"
bi_output,bi_ouput_vg_etoro_emoney,Currency,13,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_PaymentSent_Results.md has 491ch r=3,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PaymentSent_Results.md,491,3,,,"Ticker symbol. ""USD"", ""EUR"" for forex; ""AAPL.US"", ""TSLA.US"" for US stocks (format: TICKER.EXCHANGE); ""BTC"" for crypto. Unique across all instruments. Use this for human-readable instrument identification. Dim-lookup passthrough from Dim_Currency.Abbreviation via ProcessCurrencyID. In this table, effectively only USD, EUR, GBP, AUD appear (ProcessCurrencyID: 1=USD, 2=EUR, 3=GBP, 5=AUD; 7=CAD is filtered at intermediate stage but excluded from final output). (Tier 1 — Dictionary.Currency)"
bi_output,bi_ouput_vg_etoro_emoney,MOP,14,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_AML_Periodic_Review_MOP.md has 97ch r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Periodic_Review_MOP.md,97,1,,,Method of Payment name — the high-risk deposit method used since 2023 (from Dim_FundingType.Name)
bi_output,bi_ouput_vg_etoro_emoney,IsFTD,15,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_DDR_Fact_MIMO_Trading_Platform.md has 338ch r=6,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_MIMO_Trading_Platform.md,338,6,,,Deposits: CASE WHEN dc1.FTDTransactionID = fca.DepositID THEN 1 ELSE 0 with JOIN Dim_Customer dc1 … FTDPlatformID=1. Withdraw half forces IsFTD=0 inside UNION despite fca.IsFTD select in #cashoutTP. INSERT ISNULL; late recoveries via UPDATE against Dim_Customer FTD linkage (DateID>=20250901). (Tier 2 — SP_DDR_Fact_MIMO_Trading_Platform)
bi_output,bi_ouput_vg_etoro_emoney,AmountUSD_MIMO,16,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
bi_output,bi_ouput_vg_etoro_emoney,Rank_Amount,17,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
bi_output,bi_output_compliance_kycscreeninglimitation,RealCID,0,190,1,False,RICH_OK,leave_alone,len=190 r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_WatchListsByFunnel.md,164,4,Customer ID - platform-internal primary key. Assigned at registration. Unique within etoro DB. Used as the universal customer identifier across all tables. (Tier 1 - Customer.CustomerStatic),,Customer ID of the Popular Investor when ItemType='User'. NULL when ItemType='Instrument'. Passthrough from Dim_Customer.RealCID. (Tier 1 — Customer.CustomerStatic)
bi_output,bi_output_compliance_kycscreeninglimitation,GCID,1,190,1,False,RICH_OK,leave_alone,len=190 r=1,,0,0,knowledge/synapse/Wiki/EXW_dbo/Tables/New_UsersAndWallets_Inventory.md,427,4,Group Customer ID - cross-product identity key linking the same person across eToro products/entities. NULL for older accounts predating GCID introduction. (Tier 1 - Customer.CustomerStatic),,"Global Customer ID of the wallet owner. For customer wallets (type 5), this is the real user. For system wallets (types 1-4, 6-7), this is a service account. Gcid=0 conventionally indicates omnibus/system wallets. From Wallet.Wallets.Gcid. DWH note: WHERE GCID>0 filter in SP excludes unoccupied pool wallets and omnibus wallets — all GCIDs in this table belong to real customers. (Tier 1 — WalletDB.Wallet.CustomerWalletsView)"
bi_output,bi_output_compliance_kycscreeninglimitation,PlayerStatus,2,39,0,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling BI_DB_OPS_MastersAndSubAccounts_AlignmentMonitoringReport.md 345ch r=4,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_OPS_MastersAndSubAccounts_AlignmentMonitoringReport.md,345,4,Human-readable restriction state label.,,"Human-readable restriction state label. Used in BackOffice UI, compliance reports, and monitoring dashboards. Note: some values have trailing spaces in live data -- apply RTRIM() for string comparisons. Dim-lookup passthrough from Dim_PlayerStatus.Name via Dim_Customer.PlayerStatusID. Filtered to NOT IN (2,4). (Tier 1 -Dictionary.PlayerStatus)"
bi_output,bi_output_compliance_kycscreeninglimitation,PlayerStatusID,3,225,2,False,RICH_OK,leave_alone,len=225 r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Blocked_Customers.md,271,3,"Compliance and trading account status. FK to Dictionary.PlayerStatus. 1=Active/Registered (97.5% of accounts); other values indicate restricted, closed, banned, or special states. Default=0. (Tier 1 - Customer.CustomerStatic)",,"Compliance and trading account status. FK to Dictionary.PlayerStatus. 1=Normal; other values indicate restricted, closed, banned, or special states. Default=0. This table contains ONLY PlayerStatusID <> 1. Passthrough from Dim_Customer. (Tier 1 — Customer.CustomerStatic)"
bi_output,bi_output_compliance_kycscreeninglimitation,Country,4,29,0,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling BI_DB_Crypto_Dashboard.md 160ch r=4,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_Dashboard.md,160,4,Full country name in English.,,Full country name in English. Unique per row. Loaded from etoro.Dictionary.Country.Name via DWH_dbo.Dim_Country JOIN on CountryID. (Tier 1 — Dictionary.Country)
bi_output,bi_output_compliance_kycscreeninglimitation,DesignatedRegulaiton,5,78,1,False,WEAK_TRIVIAL_NO_SIGNAL,orphan,short; no richer source,,0,0,,0,0,"Short code for the regulation, matching production Dictionary.Regulation.Name.",,
bi_output,bi_output_compliance_kycscreeninglimitation,VerificationLevelID,6,199,2,False,RICH_OK,leave_alone,len=199 r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Multiple_Accounts_Withdrawfulldata.md,295,3,"KYC verification level. FK to Dictionary.VerificationLevel. Values: 0=unverified (34.2%), 1=partial (12.4%), 2=intermediate (6.2%), 3=fully verified (47.1%). Default=0. (Tier 1 - BackOffice.Customer)",,"KYC verification level. FK to Dictionary.VerificationLevel. Values: 0=unverified (34.2%), 1=partial (12.4%), 2=intermediate (6.2%), 3=fully verified (47.1%). Default=0. This table only contains customers with VerificationLevelID >= 2. Passthrough from Dim_Customer. (Tier 1 -BackOffice.Customer)"
bi_output,bi_output_compliance_kycscreeninglimitation,Club,7,127,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=3 > uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_InactivityFees.md,372,3,"Tier display name, which can be one of the following: Bronze, Silver, Gold, Platinum, Platinum Plus, Diamond, Internal, or N/A.",,"Customer player-level tier. FK to DWH_dbo.Dim_PlayerLevel. Per dictionary (verified 2026-05-13): 0=N/A, 1=Bronze, 2=Platinum, 3=Gold, 4=Internal (in-house / eToro-employee accounts), 5=Silver, 6=Platinum Plus, 7=Diamond. NOT a Popular Investor signal (PI is tracked by GuruStatusID). NOT a demo flag (demo is AccountTypeID=2). Default=0. (Tier 2 - DWH_dbo.Dim_PlayerLevel)"
bi_output,bi_output_compliance_kycscreeninglimitation,PendingClosureStatus,8,108,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=2 > uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_LimitedAccountsWithReasons.md,293,2,"Human-readable label for the closure state, which can be No, Suggested for Closure, or Approved for Closure.",,"Account closure workflow status. Loaded via Dim_PendingClosureStatus.PendingClosureStatusName joined on Dim_Customer.PendingClosureStatusID. 'No' when PendingClosureStatusID is NULL (majority). Values: No, Approved for Closure (and potentially others). (Tier 2 — SP_LimitedAccountsWithReasons)"
bi_output,bi_output_compliance_kycscreeninglimitation,ScreeningStatus,9,178,1,False,RICH_OK,leave_alone,len=178 r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Terror_Monitor_Dashboard.md,405,4,Internal code name for the screening outcome. Passthrough from ScreeningService.Dictionary.ScreeningStatus. Used in compliance reporting and case management. (Tier 3 - live data),,"Internal code name for the screening outcome. Passthrough from ScreeningService.Dictionary.ScreeningStatus. Used in compliance reporting and case management. Resolved from DWH_dbo.Dim_ScreeningStatus via Dim_Customer.ScreeningStatusID (LEFT JOIN — NULL if no screening record). Live values: NoMatch (99.9%), PendingInvestigation (0.07%), PEP (0.01%). (Tier 1 — ScreeningService.Dictionary.ScreeningStatus)"
bi_output,bi_output_compliance_kycscreeninglimitation,LimitationDate,10,16,0,False,WEAK_TRIVIAL_NO_SIGNAL,orphan,short; no richer source,,0,0,,0,0,Native SQL date.,,
bi_output,bi_output_compliance_kycscreeninglimitation,HasAPUGapOpen,11,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
