schema,table,column,ordinal,current_len,current_rich,is_trivial,bucket,action,reason,wiki_path,wiki_len,wiki_rich,best_sibling_path,best_sibling_len,best_sibling_rich,current_comment,wiki_cell,best_sibling_cell
dwh,dim_position,SpreadedPipBid,14,103,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=2 > uc r=0,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Position.md,98,2,Bid-side spread rate at open (instrument bid after spread mark-up). Used in PnL and hedge calculations.,,Bid rate with spread at open. From Trade.CurrencyPrice/spread config. (Tier 1 — Trade.PositionTbl)
dwh,dim_position,SpreadedPipAsk,15,103,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionPnL.md,86,1,Ask-side spread rate at open (instrument ask after spread mark-up). Used in PnL and hedge calculations.,,"Ask with spread at open. (Tier 2 -SP_PositionPnL, DWH_dbo.Dim_Position.SpreadedPipAsk)"
dwh,dim_position,IsBuy,16,92,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=3 > uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_Revenue_Generating_Actions.md,209,3,"Trade direction: 1=Buy/Long (profits if price rises), 0=Sell/Short (profits if price falls).",,"1 Long 0 Short; NULL ⇒ non-trade row sentinel — widened/truncated via ISNULL(...,-1) with dividend amount-based overrides (Metric='Dividends') and CryptoToFiatFee sentinel -1 path. (Tier 1 — Trade.PositionTbl)"
dwh,dim_position,CloseOnEndOfWeek,17,80,1,False,WEAK_TRIVIAL_NO_SIGNAL,orphan,short; no richer source,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Position.md,97,1,"Weekend close flag from Trade.PositionTreeInfo. Deprecated feature, typically 0.",,Weekend-close flag. 1 = position auto-closes at end of trading week. (Tier 1 — Trade.PositionTbl)
dwh,dim_position,EndOfWeekFee,18,84,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Position.md,57,1,Cumulative end-of-week holding fee in USD. Updated weekly. Reduced on partial close.,,Overnight/weekend carry fee. (Tier 1 — Trade.PositionTbl)
dwh,dim_position,Commission,19,141,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=6 > uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_UK_CommissionReport_byLeverage.md,320,6,eToro markup (additional spread on top of market spread) at open in USD. Synonym: markup. Manifests as AskSpreaded/BidSpreaded minus Ask/Bid.,,"Total commission (USD) for this dimension group and month. SUM of two formulas: ActionTypeID IN(4,5,6)→SUM(FullCommissionOnClose-FullCommissionByUnits); ActionTypeID IN(1,2,3)→SUM(FullCommissionByUnits). Negative values are valid (reversals). Range: -790,193 to 27,531,856. (Tier 2 — SP_M_UK_CommissionReport_byLeverage)"
dwh,dim_position,CommissionOnClose,20,108,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=3 > uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,92,3,eToro markup (additional spread) at close. May be adjusted by SP_Dim_Position_ReOpen for reopened positions.,,"CASE WHEN ActionTypeID IN (4,5,6,28,40) THEN CommissionOnClose ELSE 0 END (same prep filter)"
dwh,dim_position,OpenOccurred,21,89,1,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=2 > uc r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionHoldingTime.md,193,2,UTC timestamp when position was opened. Maps to Occurred in production Trade.PositionTbl.,,"When position was opened (mapped from Occurred in production for Dim_Position; from Trade.Mirror.Occurred for Dim_Mirror). Includes milliseconds. (Tier 1 — Dim_Position wiki, Trade.PositionTbl)"
dwh,dim_position,CloseOccurred,22,68,0,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling BI_DB_PositionHoldingTime.md 224ch r=3,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionHoldingTime.md,224,3,UTC timestamp when close was written. 1900-01-01 for open positions.,,"When close was persisted. For regular positions: Dim_Position.CloseOccurred (actual close event timestamp, includes milliseconds). For copy positions: Dim_Mirror.CloseOccurred. (Tier 1 — Dim_Position wiki, Trade.PositionTbl)"
dwh,dim_position,ParentPositionID,23,73,0,False,WEAK_TRIVIAL_NO_SIGNAL,orphan,short; no richer source,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PI_Positions.md,131,1,Copy-trade: direct parent PositionID. Sentinel 1 = independent/no parent.,,Copy-trade parent. 0/1 = root. Positive = child of referenced position. Passthrough from Dim_Position. (Tier 1 — Trade.PositionTbl)
dwh,dim_position,OrigParentPositionID,24,107,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PI_Positions.md,98,1,Original parent PositionID at copy time. Preserved even after tree restructuring. Sentinel 1 = independent.,,Original parent before any detachment. Passthrough from Dim_Position. (Tier 1 — Trade.PositionTbl)
dwh,dim_position,MirrorID,25,109,1,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=5 > uc r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyFund_Positions.md,184,5,"Copy-trade relationship: 0=manually opened, >0=auto-opened via CopyTrader (references Trade.Mirror.MirrorID).",,"FK to Trade.Mirror. 0/NULL = manual. Positive = copy-trade position. (All rows in this table have MirrorID > 0, MirrorTypeID = 4.) (Tier 1 — DWH_dbo.Dim_Position via Trade.PositionTbl)"
dwh,dim_position,IsOpenOpen,26,83,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Mirror.md,101,1,OPEN_OPEN mechanism: 1=created by reinvesting unrealised profit (OpenActionType=3).,,Flag for open-on-open copy behavior. NULL in sample data. Used by copy logic. (Tier 1 — Trade.Mirror)
dwh,dim_position,OpenDateID,27,67,0,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling BI_DB_GAML_Real_Positions_Report_Opened_2022.md 153ch r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_GAML_Real_Positions_Report_Opened_2022.md,153,2,Open date as YYYYMMDD int. DWH-computed from OpenOccurred. Indexed.,,"DateID when position opened; equals @dateID for inserted rows. Clustered index column. (Tier 2 -SP_Finance_Non_US_Settlement_Report, #relPos2.OpenDateID)"
dwh,dim_position,CloseDateID,28,97,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=3 > uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionHoldingTime.md,287,3,Close date as YYYYMMDD int. 0=still open. Part of clustered index. Key filter for open vs closed.,,"YYYYMMDD integer of the position close date. For regular positions: from Dim_Position.CloseDateID (matches @DateID). For copy positions: from Dim_Mirror.CloseDateID. Use CAST(CAST(CloseDateID AS VARCHAR(8)) AS DATE) to convert. (Tier 2 — Dim_Position wiki, SP_Dim_Position_DL_To_Synapse)"
dwh,dim_position,RegulationIDOnOpen,29,149,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Position.md,231,1,"Regulation at open. DWH-joined from BackOfficeCustomer. 0=None,1=CySEC,2=FCA,4=ASIC,5=BVI,9=FSA Seychelles,10=ASIC&GAML,11=FSRA. Refs Dim_Regulation.",,"Regulatory jurisdiction ID at time of position open. ETL-computed via JOIN to etoro_History_BackOfficeCustomer (customer's regulation history). ISNULL(..., 0) when no regulation match found. (Tier 2 - SP_Dim_Position_DL_To_Synapse)"
dwh,dim_position,PlatformTypeID,30,70,0,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling CustomerStatic.md 223ch r=1,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/CustomerStatic.md,223,1,[UNVERIFIED] Platform type. Not populated — always NULL in this table.,,Platform type identifier for the customer's registration platform. Likely references Dim_PlatformType or a similar dimension. NOT present in production Customer.CustomerStatic - DWH-specific field. (Tier 3b - DDL structure)
dwh,dim_position,PositionSegment,31,73,0,False,WEAK_TRIVIAL_NO_SIGNAL,orphan,short; no richer source,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Position.md,56,0,[UNVERIFIED] Position segment. Not populated — always NULL in this table.,,Internal segment classification. (Tier 4 - [UNVERIFIED])
dwh,dim_position,Volume,32,167,0,False,MEDIUM_HAS_RICHER,converge_sibling,long-but-no-literals; sibling has r=4,,0,0,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Clicks_OpenClose_Breakdown.md,250,4,Open volume = rounded(Units * Price * ConversionRate). Pro-rated for partial close — parents and children each show volume pro-rated to their own AmountInUnitsDecimal.,,USD trade volume. For opens: SUM(CAST(VolumeOpened AS BIGINT)) where VolumeOpened = SUM(Dim_Position.Volume) over OriginalPositionID partition. For closes: SUM(VolumeClosed) where VolumeClosed = VolumeOnClose. (Tier 2 — SP_Clicks_OpenClose_Breakdown)
dwh,dim_position,UpdateDate,33,50,0,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling EXW_InternalWallet.md 293ch r=2,,0,0,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_InternalWallet.md,293,2,UTC timestamp of last DWH ETL update for this row.,,"Timestamp when this crypto asset was first added to the wallet (maps to WalletDB.Wallet.WalletAssets.Occurred). Despite the name, this is a wallet creation/association timestamp — not the ETL run time. CAST from datetime2(7) to datetime. (Tier 2 — SP_EXW_InternalWallet; renamed from Occurred)"
dwh,dim_position,OpenInd,34,78,0,False,WEAK_TRIVIAL_NO_SIGNAL,orphan,short; no richer source,,0,0,,0,0,[UNVERIFIED] Open indicator flag. Mostly NULL; values 0 and 1 observed rarely.,,
dwh,dim_position,SpreadedCommission,35,90,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Position.md,65,1,Spread commission in pips (integer). Used in hedge calculation and spread-group reporting.,,Spread-related commission component. (Tier 1 — Trade.PositionTbl)
dwh,dim_position,EndForexRate,36,90,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=3 > uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,159,3,Instrument exchange rate at close. NULL for open positions. Used in NetProfit calculation.,,"SQF-adjusted close rate. COALESCE(child.EndForexRate, parent.EndForexRate) + adj. (Tier 2 — SP_Finance_Real_Futures_Custody_And_Transfers, Prep_Data + SQF adj)"
dwh,dim_position,LastOpConversionRate,37,77,0,False,WEAK_TRIVIAL_NO_SIGNAL,orphan,short; no richer source,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Position.md,64,1,Conversion rate from most recent overnight operation for non-USD instruments.,,Conversion rate for last operation. (Tier 1 — Trade.PositionTbl)
dwh,dim_position,LimitRate,38,108,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Position.md,82,1,Take-profit rate from Trade.PositionTreeInfo. Price at which position auto-closes if market moves favorably.,,Take-profit rate set at open (or most recent update). (Tier 1 — Trade.PositionTbl)
dwh,dim_position,StopRate,39,104,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionPnL.md,142,2,Stop-loss rate from Trade.PositionTreeInfo. Price at which position auto-closes if market moves against.,,"Stop-loss rate; rewound to PreviousStopRate when edited after @dt. (Tier 2 -SP_PositionPnL, DWH_dbo.Dim_Position.StopRate / PositionChangeLog)"
dwh,dim_position,ClosePositionReasonID,40,196,0,False,MEDIUM_HAS_RICHER,converge_sibling,long-but-no-literals; sibling has r=1,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ClosePositionReason.md,662,1,"Close reason. Refs Dim_ClosePositionReason: 0=Customer,1=StopLoss,5=TakeProfit,7=Rollover,8=BackOffice,9=HierarchicalClose,13=CopySL,17=ManualUnregister,19=Redeem,23=Alignment,24=Delist,26=Expiry.",,"Primary key. DWH rename of production ID. Values 0-26. 0=Customer (manual), 1=Stop Loss, 2=End of Week, 3=SL via trade server, 4=Return to Market, 5=Take Profit, 6=TP via trade server, 7=Contact Rollover, 8=BackOffice, 9=Hierarchical Close, 10=Hierarchical close by recovery, 11=Join Demo Challenge, 12=Close All, 13=Copy Stop Loss, 14=Mirror manual, 15=Manual Liquidation, 16=BSL, 17=Manual Unregister, 18=BackOffice Unregister, 19=Redeem, 20=Operational adjustment, 21=Orphaned, 22=Transferred Out,"
dwh,dim_position,TreeID,41,144,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=2 > uc r=0,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Position.md,131,2,Copy-trade tree root. Independent: TreeID=PositionID. Copy-trade: TreeID=leader PositionID. All positions sharing a TreeID share SL/TP settings.,,SL/TP/TSL settings for the position; also used as linkage key in Trade.PositionTreeInfo hierarchy (Tier 1 - Trade.PositionTbl wiki)
dwh,dim_position,FullCommission,42,122,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=3 > uc r=0,,0,0,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Clicks_OpenClose_Breakdown.md,293,3,"Full spread at open = market spread (variable spread, Ask-Bid) + eToro markup (Commission). Total spread cost to customer.",,"Commission amount. Opens: SUM(FullCommissionOnOpenInit) — accumulated FullCommissionByUnits including partial close children. Closes: SUM(FullCommissionOnClose) for same-day opens, SUM(FullCommissionOnClose - FullCommissionByUnits) for older positions. (Tier 2 — SP_Clicks_OpenClose_Breakdown)"
dwh,dim_position,FullCommissionOnClose,43,92,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=3 > uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_FullCommissions.md,77,3,Full spread at close = market spread + eToro markup. May be adjusted for reopened positions.,,"CASE WHEN ActionTypeID IN (4,5,6,28,40) THEN FullCommissionOnClose ELSE 0 END"
dwh,dim_position,IsComputeForHedge,44,100,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_RollOverFee_Dividends.md,150,2,"Hedge participation: 1=included in hedge exposure (default), 0=excluded (PlayerLevelID=4 customers).",,"Whether position is included in hedge computation (Dim_Position.IsComputeForHedge). (Tier 2 -SP_RollOverFee_Dividends, Dim_Position.IsComputeForHedge)"
dwh,dim_position,InitialAmountCents,45,145,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Position.md,82,1,Original amount in cents at open. NEVER updated. Divide by 100 for USD: InitialAmountCents/100. Denominator for partial-close proportional calcs.,,Initial amount in cents. Used for ratio calculations. (Tier 1 — Trade.PositionTbl)
dwh,dim_position,RedeemStatus,46,165,0,False,MEDIUM_HAS_RICHER,converge_sibling,long-but-no-literals; sibling has r=3,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_STP_Redeems.md,212,3,"Crypto redemption status — tracks position to crypto-in-wallet loop: 0=N/A,1=Pending,6=PositionClosed(redeem),20=Terminated,21=FailedToCancel. Refs Dim_RedeemStatus.",,"Display name of the redeem status. Always 'TransactionDone' in this table (filtered to RedeemStatusID=8). From Dim_RedeemStatus.DisplayName. (Tier 2 — SP_H_BI_DB_STP_Redeems, DWH_dbo.Dim_RedeemStatus.DisplayName)"
dwh,dim_position,RedeemID,47,73,0,False,WEAK_TRIVIAL_NO_SIGNAL,orphan,short; no richer source,,0,0,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_RedeemReconciliation.md,130,3,Crypto redemption transaction record reference. NULL when RedeemStatus=0.,,"Surrogate PK, auto-increment. Output parameter in Billing.Redeem_Add (SET @RedeemID = SCOPE_IDENTITY()). (Tier 1 — Billing.Redeem)"
dwh,dim_position,ReopenForPositionID,48,89,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Position.md,102,1,For reopened positions: references the original closed PositionID this position replaces.,,When position was reopened: references the erroneously closed PositionID. (Tier 1 — Trade.PositionTbl)
dwh,dim_position,IsReOpen,49,107,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Position.md,170,1,"Reopen flag: 1=created by reopening a previously closed position (e.g., after corporate action). Default 0.",,1=this position was reopened from ReopenForPositionID. ETL-computed: CASE WHEN ReopenForPositionID IS NOT NULL THEN 1. Default 0. (Tier 2 - SP_Dim_Position_DL_To_Synapse)
dwh,dim_position,CommissionOnCloseOrig,50,78,0,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling Dim_Position.md 172ch r=1,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Position.md,172,1,Original CommissionOnClose before reopen adjustment by SP_Dim_Position_ReOpen.,,Original CommissionOnClose before reopen adjustments. ETL: CASE WHEN ReopenForPositionID IS NOT NULL THEN CommissionOnClose ELSE 0. (Tier 2 - SP_Dim_Position_DL_To_Synapse)
dwh,dim_position,FullCommissionOnCloseOrig,51,56,0,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling BI_DB_PI_Positions.md 244ch r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PI_Positions.md,244,1,Original FullCommissionOnClose before reopen adjustment.,,Original FullCommissionOnClose before reopen adjustments. ETL: CASE WHEN ReopenForPositionID IS NOT NULL THEN CommissionOnClose ELSE 0. Synced via UPDATE from Dim_Position. Passthrough from Dim_Position. (Tier 1 — SP_Dim_Position_DL_To_Synapse)
dwh,dim_position,OriginalPositionID,52,106,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,155,1,For partial-close children: parent PositionID. When OriginalPositionID ≠ PositionID → partial-close child.,,Parent/original position ID. Primary position identifier for running totals and partitioning. (Tier 2 — BI_DB_Futures_Finance_Prep_Data.OriginalPositionID)
dwh,dim_position,IsPartialCloseParent,53,92,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=3 > uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_IFRS_15_Daily_Positions.md,170,3,Flag: 1=has had partial-close children created. Set by SP_Dim_Position_IsPartialCloseParent.,,"1=this position was partially closed (is the parent in a partial close event). ISNULL(Dim_Position.IsPartialCloseParent, 0). (Tier 2 — Trade.PositionTbl via Dim_Position)"
dwh,dim_position,IsPartialCloseChild,54,313,0,False,MEDIUM_HAS_RICHER,converge_sibling,long-but-no-literals; sibling has r=3,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_IFRS_15_Daily_Positions.md,348,3,"1=this position is the child (remainder) of a partial close event. Generally filter out child positions from most metrics on OPEN when aggregating, but not all (e.g., volume is already pro-rated so excluding these is wrong). NEVER filter these out on CLOSE. (Tier 5 - domain expert, SP_Dim_Position_DL_To_Synapse)",,"1=this position is the child (remainder) of a partial close event. Generally filter out child positions from most metrics on OPEN when aggregating, but not all (e.g., volume is already pro-rated so excluding these is wrong). NEVER filter these out on CLOSE. ISNULL(Dim_Position.IsPartialCloseChild, 0). (Tier 5 — Trade.PositionTbl via Dim_Position)"
