left,right,edge_kind,join_keys,purpose,source
etoro_kpi_prep.v_fact_customeraction_w_metrics,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_depositwithdrawfee,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_fact_customeraction_w_metrics,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_depositwithdrawfee_Reversals,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_fact_customeraction_w_metrics,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirror,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_fact_customeraction_w_metrics,bi_output.bi_output_finance_tables_bi_db_positions_opened_from_iban,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_fact_customeraction_w_metrics,bi_output.bi_output_finance_tables_bi_db_positions_closed_to_iban,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_fact_customeraction_w_metrics,recurring_positions,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_fact_customeraction_w_metrics,bi_db.bronze_etoro_trade_adminpositionlog,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_globalftdplatform,bi_db.bronze_moneybusdb_dictionary_accounttypes,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_instrument_conversion_rates_dwh,dwh.gold_sql_dp_prod_we_dwh_dbo_fact_currencypricewithsplit,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_instrument_conversion_rates_dwh,LatestDailyPrices,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_instrument_conversion_rates_dwh,AllDates,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_instrument_conversion_rates_dwh,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_allplatforms,etoro_kpi_prep.v_mimo_first_deposit_all_platforms,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_allplatforms,etoro_kpi_prep.v_mimo_tradingplatform,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_allplatforms,etoro_kpi_prep.v_mimo_emoneyplatform,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_allplatforms,etoro_kpi_prep.v_mimo_optionsplatform,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_allplatforms,global_ftds,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_allplatforms,tp_mimo,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_allplatforms,emoney_mimo,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_allplatforms,options_mimo,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_allplatforms,moneyfarm_ftds,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_allplatforms,unified_mimo,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_emoneyplatform,bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_fact_transaction_status,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_emoneyplatform,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_emoneyplatform,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_currency,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_emoneyplatform,ftd_iban,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_emoneyplatform,deposits_iban,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_emoneyplatform,cashout_iban,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_emoneyplatform,mimo_iban_prep,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_emoneyplatform,mimo_iban_deduped,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_first_deposit_all_platforms,dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_first_deposit_all_platforms,bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_fact_transaction_status,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_first_deposit_all_platforms,emoney.bronze_fiatdwhdb_dbo_fiattransactions,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_first_deposit_all_platforms,dwh.gold_sql_dp_prod_we_dwh_dbo_fact_billingdeposit,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_first_deposit_all_platforms,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_first_deposit_all_platforms,new_iban,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_first_deposit_all_platforms,new_tp,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_first_deposit_all_platforms,c2usd,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_first_deposit_all_platforms,dimcust,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_options_platform,finance.bronze_sodreconciliation_apex_ext869_cashactivity,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_options_platform,general.bronze_usabroker_apex_options,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_options_platform,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_options_platform,MIMORecords,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_options_platform,DEPOSIT_UNIQUE_FOR_FTDJOIN,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_options_platform,FINRAONLY_ftd_date,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_options_platform,FINRAONLY_FTD_records,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_options_platform,FTDSingle,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_options_platform,FTDMultiple,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_options_platform,GLOBAL_FTD,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_options_platform,FinalFTD,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_optionsplatform,finance.bronze_sodreconciliation_apex_ext869_cashactivity,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_optionsplatform,general.bronze_usabroker_apex_options,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_optionsplatform,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_optionsplatform,MIMORecords,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_optionsplatform,DEPOSIT_UNIQUE_FOR_FTDJOIN,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_optionsplatform,FINRAONLY_ftd_date,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_optionsplatform,FINRAONLY_FTD_records,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_optionsplatform,FTDSingle,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_optionsplatform,FTDMultiple,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_optionsplatform,GLOBAL_FTD,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_optionsplatform,FinalFTD,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_tradingplatform,dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_tradingplatform,dwh.gold_sql_dp_prod_we_dwh_dbo_fact_billingdeposit,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_tradingplatform,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_currency,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_tradingplatform,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_tradingplatform,dwh.gold_sql_dp_prod_we_dwh_dbo_fact_billingwithdraw,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_tradingplatform,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_depositwithdrawfee,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_tradingplatform,deposits_tp,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_tradingplatform,cashout_tp,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_tradingplatform,mimo_combined,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_mimo_tradingplatform,mimo_deduped,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_moneyfarm_aum,money_farm.silver_moneyfarm_etoro_mf_aum,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_moneyfarm_aum,dwh.gold_sql_dp_prod_we_dwh_dbo_fact_currencypricewithsplit,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_moneyfarm_aum,daily_portfolio_balances,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_moneyfarm_aum,aggregated_balances,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_moneyfarm_aum,gbp_usd_rates,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_moneyfarm_mimo,compliance.bronze_event_hub_prod_event_streaming_we_sub_accounts,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_moneyfarm_mimo,raw_events,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_moneyfarm_mimo,parsed_events,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_moneyfarm_mimo,mimo_daily,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_moneyfarm_mimo,dwh.gold_sql_dp_prod_we_dwh_dbo_fact_currencypricewithsplit,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_moneyfarm_mimo,first_deposit_dates,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_moneyfarm_mimo,gbp_usd_rates,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_options_aum,general.bronze_sodreconciliation_apex_ext981_buypowersummary,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_options_aum,buypower_ranked,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_options_aum,latest_daily_buypower,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_options_aum,general.bronze_usabroker_apex_options,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_options_aum,first_funding,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders,dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders,dwh.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid_masked,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_range,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirror,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders,etoro_kpi_prep.v_revenue_optionsplatform,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders,actionsprep,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders,active_options,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders,activetypes_prep,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders,activetypes,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders_lite,dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders_lite,dwh.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid_masked,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders_lite,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_range,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders_lite,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders_lite,etoro_kpi_prep.v_revenue_optionsplatform,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders_lite,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders_lite,actionsprep,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders_lite,active_options,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders_lite,activetypes_prep,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_active_traders_lite,activetypes,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_balance_only_accounts,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_cid_level_new,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_balance_only_accounts,snapshot_dates,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_balance_only_accounts,balanceprep_tp,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_balance_only_accounts,bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_balance_only_accounts,general.bronze_sodreconciliation_apex_ext981_buypowersummary,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_balance_only_accounts,general.bronze_usabroker_apex_options,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_balance_only_accounts,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_balance_only_accounts,maxbalance_tp,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_balance_only_accounts,max_iban,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_balance_only_accounts,max_options,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_balance_only_accounts,candidates,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_balance_only_accounts,balance_users,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_balance_only_accounts,etoro_kpi_prep.v_population_active_traders,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_balance_only_accounts,etoro_kpi_prep.v_population_portfolio_only,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_first_time_funded,dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_first_time_funded,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_first_time_funded,etoro_kpi_prep.v_mimo_allplatforms,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_first_time_funded,etoro_kpi_prep.v_globalftdplatform,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_first_time_funded,REMOVE_BAD_FTDS,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_first_time_funded,dwh.gold_sql_dp_prod_we_dwh_dbo_v_fact_snapshotcustomer_fromdateid_masked,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_first_time_funded,dwh.dim_position,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_first_time_funded,etoro_kpi_prep.v_revenue_optionsplatform,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_first_time_funded,DWH_FTD,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_first_time_funded,Verification,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_first_time_funded,Trade,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_first_time_funded,First_IOB,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_first_time_funded,OptionsTrade,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_first_trading_action,dwh.gold_sql_dp_prod_we_dwh_dbo_fact_customeraction,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_first_trading_action,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_instrument,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_first_trading_action,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirror,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_first_trading_action,dwh.gold_sql_dp_prod_we_dwh_dbo_dim_customer_masked,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_funded,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_cid_level_new,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_funded,bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,kpi_prep_view_dep,,,etoro_kpi_prep
etoro_kpi_prep.v_population_funded,etoro_kpi_prep.v_options_aum,kpi_prep_view_dep,,,etoro_kpi_prep
